Sr.no,State,Year,Quater,Catogery,Count,Amount
2210,rajasthan,2020,3,0,73247856,2.49E+11
2211,rajasthan,2020,3,1,45149210,27714680562
2212,rajasthan,2020,3,2,30148875,16650017441
2213,rajasthan,2020,3,3,146383,113675141.5
2214,rajasthan,2020,3,4,396352,193212778.7
2215,rajasthan,2020,4,0,88730951,3.21E+11
2216,rajasthan,2020,4,1,67367264,46142484518
2217,rajasthan,2020,4,2,33455755,18123908526
2218,rajasthan,2020,4,3,169294,136058685.9
2219,rajasthan,2020,4,4,560171,351480425.6
2220,rajasthan,2021,1,0,116733195,4.08E+11
2221,rajasthan,2021,1,1,96394132,61936457709
2222,rajasthan,2021,1,2,38919519,20855464604
2223,rajasthan,2021,1,3,192936,162581466.9
2224,rajasthan,2021,1,4,491137,347689722.9
2225,rajasthan,2021,2,0,139277445,4.68E+11
2226,rajasthan,2021,2,1,97860493,69922875807
2227,rajasthan,2021,2,2,49501703,23387103756
2228,rajasthan,2021,2,3,216441,186606893.6
2229,rajasthan,2021,2,4,620957,422031947.6
2230,rajasthan,2021,3,0,181742972,5.76E+11
2231,rajasthan,2021,3,1,167819345,1.06E+11
2232,rajasthan,2021,3,2,49709657,28335516739
2233,rajasthan,2021,3,3,197211,190362135.9
2234,rajasthan,2021,3,4,815568,524328574.3
2235,rajasthan,2021,4,0,221774624,1.52E+11
2236,rajasthan,2021,4,1,212937264,7.18E+11
2237,rajasthan,2021,4,2,51610607,32831163303
2238,rajasthan,2021,4,3,265091,263180819.7
2239,rajasthan,2021,4,4,1034011,656777820.8
2240,sikkim,2018,1,0,26965,4823943.542
2241,sikkim,2018,1,1,13559,56334584.63
2242,sikkim,2018,1,2,1349,1677583.144
2243,sikkim,2018,1,3,608,86906.81958
2244,sikkim,2018,1,4,1597,1727920.802
2245,sikkim,2018,2,0,45435,9465769.856
2246,sikkim,2018,2,1,24237,127051984.4
2247,sikkim,2018,2,2,2556,4713227.148
2248,sikkim,2018,2,3,562,218130.13
2249,sikkim,2018,2,4,1788,2243974.008
2250,sikkim,2018,3,0,58421,12221506.19
2251,sikkim,2018,3,1,43195,215547415.5
2252,sikkim,2018,3,2,4521,5322296.748
2253,sikkim,2018,3,3,562,261766.8022
2254,sikkim,2018,3,4,1801,1727241.758
2255,sikkim,2018,4,0,79232,16713780.63
2256,sikkim,2018,4,1,65451,351253329.7
2257,sikkim,2018,4,2,7452,12637809.24
2258,sikkim,2018,4,3,717,596472.7146
2259,sikkim,2018,4,4,1681,1939965.754
2260,sikkim,2019,1,0,121984,422987999.9
2261,sikkim,2019,1,1,96878,20711589.87
2262,sikkim,2019,1,2,18346,11837344.85
2263,sikkim,2019,1,3,1225,191594.2334
2264,sikkim,2019,1,4,1854,2265105.535
2265,sikkim,2019,2,0,172125,674044301.8
2266,sikkim,2019,2,1,142582,32535297.49
2267,sikkim,2019,2,2,66722,28248001.03
2268,sikkim,2019,2,3,2294,310197.5477
2269,sikkim,2019,2,4,4521,3756445.532
2270,sikkim,2019,3,0,203052,794235862.6
2271,sikkim,2019,3,1,188753,52337322.53
2272,sikkim,2019,3,2,156125,33922224.89
2273,sikkim,2019,3,3,288,548142.9
2274,sikkim,2019,3,4,4218,3672895.49
2275,sikkim,2019,4,0,508471,1086457148
2276,sikkim,2019,4,1,181287,42705664.09
2277,sikkim,2019,4,2,73992,43954548.8
2278,sikkim,2019,4,3,373,494076.3451
2279,sikkim,2019,4,4,2947,2898164.48
2280,sikkim,2020,1,0,230413,954765350.2
2281,sikkim,2020,1,1,215586,53588505.84
2282,sikkim,2020,1,2,79881,43201695.39
2283,sikkim,2020,1,3,345,175569.5393
2284,sikkim,2020,1,4,1893,1745150.991
2285,sikkim,2020,2,0,297620,78397187.11
2286,sikkim,2020,2,1,186495,939900165.9
2287,sikkim,2020,2,2,31442,34385184.66
2288,sikkim,2020,2,3,883,999656.0722
2289,sikkim,2020,2,4,1291,936594.4803
2290,sikkim,2020,3,0,298885,83894642.67
2291,sikkim,2020,3,1,245087,1255521153
2292,sikkim,2020,3,2,49299,58337178.67
2293,sikkim,2020,3,3,1252,1795366.733
2294,sikkim,2020,3,4,1912,1378387.617
2295,sikkim,2020,4,0,334069,1711730127
2296,sikkim,2020,4,1,301382,90168624.05
2297,sikkim,2020,4,2,95503,112478003.9
2298,sikkim,2020,4,3,1427,2361187.592
2299,sikkim,2020,4,4,2654,2537863.028
2300,sikkim,2021,1,0,403703,1965492630
2301,sikkim,2021,1,1,279679,93174110.11
2302,sikkim,2021,1,2,112925,154183320.1
2303,sikkim,2021,1,3,1844,3027799.278
2304,sikkim,2021,1,4,2038,1789867.734
2305,sikkim,2021,2,0,473141,2125758497
2306,sikkim,2021,2,1,345495,103846501.5
2307,sikkim,2021,2,2,153671,190473176.2
2308,sikkim,2021,2,3,1865,2851874.287
2309,sikkim,2021,2,4,2542,1969531.029
2310,sikkim,2021,3,0,595826,2582075089
2311,sikkim,2021,3,1,346173,111613776.8
2312,sikkim,2021,3,2,213808,290732930.5
2313,sikkim,2021,3,3,1689,2624558.386
2314,sikkim,2021,3,4,3098,2290508.817
2315,sikkim,2021,4,0,831597,3548508410
2316,sikkim,2021,4,1,376078,136473754.4
2317,sikkim,2021,4,2,369343,504586163.6
2318,sikkim,2021,4,3,2269,3162023.721
2319,sikkim,2021,4,4,5058,4052910.301
2320,tamil-nadu,2018,1,0,3308548,646028338.4
2321,tamil-nadu,2018,1,1,2670613,10031518934
2322,tamil-nadu,2018,1,2,326510,272002057.2
2323,tamil-nadu,2018,1,3,115363,31876073.75
2324,tamil-nadu,2018,1,4,305588,280132294.1
2325,tamil-nadu,2018,2,0,4464677,1189892956
2326,tamil-nadu,2018,2,1,4433762,18067624388
2327,tamil-nadu,2018,2,2,627918,517130320.5
2328,tamil-nadu,2018,2,3,167035,65402385.26
2329,tamil-nadu,2018,2,4,298736,285794226.6
2330,tamil-nadu,2018,3,0,8810836,26792462660
2331,tamil-nadu,2018,3,1,5148411,1521551955
2332,tamil-nadu,2018,3,2,1290978,733189649.6
2333,tamil-nadu,2018,3,3,191732,37049222.37
2334,tamil-nadu,2018,3,4,332121,245838754
2335,tamil-nadu,2018,4,0,11538547,39180083691
2336,tamil-nadu,2018,4,1,7093764,2020329568
2337,tamil-nadu,2018,4,2,3145621,1742903221
2338,tamil-nadu,2018,4,3,228398,46571758.68
2339,tamil-nadu,2018,4,4,451114,312185737.4
2340,tamil-nadu,2019,1,0,18645926,51296299081
2341,tamil-nadu,2019,1,1,8863289,2695317015
2342,tamil-nadu,2019,1,2,4195222,1924461189
2343,tamil-nadu,2019,1,3,193261,31217137.55
2344,tamil-nadu,2019,1,4,377347,256742393.3
2345,tamil-nadu,2019,2,0,16952961,57924128549
2346,tamil-nadu,2019,2,1,8414514,3280033640
2347,tamil-nadu,2019,2,2,6296995,2690331793
2348,tamil-nadu,2019,2,3,70142,18334602.39
2349,tamil-nadu,2019,2,4,437125,294847441.9
2350,tamil-nadu,2019,3,0,21277636,70615331409
2351,tamil-nadu,2019,3,1,10344027,4079315733
2352,tamil-nadu,2019,3,2,9246678,3964144354
2353,tamil-nadu,2019,3,3,88261,27213741.83
2354,tamil-nadu,2019,3,4,453581,273599406.2
2355,tamil-nadu,2019,4,0,28814008,91858026341
2356,tamil-nadu,2019,4,1,16153034,6420193205
2357,tamil-nadu,2019,4,2,11157765,4681454398
2358,tamil-nadu,2019,4,3,60624,24332240.66
2359,tamil-nadu,2019,4,4,410980,206859328.3
2360,tamil-nadu,2020,1,0,30880360,1.02E+11
2361,tamil-nadu,2020,1,1,21541556,8950736938
2362,tamil-nadu,2020,1,2,14134259,5493239430
2363,tamil-nadu,2020,1,3,61427,41422107.81
2364,tamil-nadu,2020,1,4,335871,176604658.4
2365,tamil-nadu,2020,2,0,21700844,82347647064
2366,tamil-nadu,2020,2,1,18474731,6414781159
2367,tamil-nadu,2020,2,2,11477546,6909361872
2368,tamil-nadu,2020,2,3,78584,89189349.85
2369,tamil-nadu,2020,2,4,138405,65529451.74
2370,tamil-nadu,2020,3,0,31754077,1.24E+11
2371,tamil-nadu,2020,3,1,20664887,12554589576
2372,tamil-nadu,2020,3,2,17521756,7476952307
2373,tamil-nadu,2020,3,3,129671,158512062.5
2374,tamil-nadu,2020,3,4,207434,90281020.16
2375,tamil-nadu,2020,4,0,47800741,1.72E+11
2376,tamil-nadu,2020,4,1,41297305,24417758782
2377,tamil-nadu,2020,4,2,21563946,9462546013
2378,tamil-nadu,2020,4,3,153044,186775413.1
2379,tamil-nadu,2020,4,4,364665,209735503.5
2380,tamil-nadu,2021,1,0,57446279,2.06E+11
2381,tamil-nadu,2021,1,1,53811885,30722779535
2382,tamil-nadu,2021,1,2,24826273,11115915389
2383,tamil-nadu,2021,1,3,170620,215319360.5
2384,tamil-nadu,2021,1,4,301617,208899281.9
2385,tamil-nadu,2021,2,0,60812902,2.16E+11
2386,tamil-nadu,2021,2,1,52048347,33504798113
2387,tamil-nadu,2021,2,2,32753032,13155346942
2388,tamil-nadu,2021,2,3,192614,225113402.7
2389,tamil-nadu,2021,2,4,351547,223054882.4
2390,tamil-nadu,2021,3,0,85074941,52932187059
2391,tamil-nadu,2021,3,1,83833356,2.96E+11
2392,tamil-nadu,2021,3,2,34751691,15613287082
2393,tamil-nadu,2021,3,3,182097,246146707.3
2394,tamil-nadu,2021,3,4,515319,294622911.6
2395,tamil-nadu,2021,4,0,117578360,70539086832
2396,tamil-nadu,2021,4,1,104493071,3.54E+11
2397,tamil-nadu,2021,4,2,36163870,18979178478
2398,tamil-nadu,2021,4,3,228761,275850497.1
2399,tamil-nadu,2021,4,4,691914,400412189.8
2400,telangana,2018,1,0,4209319,831912767.6
2401,telangana,2018,1,1,3307245,11748268951
2402,telangana,2018,1,2,351474,282899066.6
2403,telangana,2018,1,3,262876,57011875.36
2404,telangana,2018,1,4,391852,388111458.2
2405,telangana,2018,2,0,4784079,20748520743
2406,telangana,2018,2,1,4686542,1274130054
2407,telangana,2018,2,2,701082,551696487.3
2408,telangana,2018,2,3,277805,85498213.25
2409,telangana,2018,2,4,315162,357356020.7
2410,telangana,2018,3,0,11560952,29253505739
2411,telangana,2018,3,1,5328881,1568136061
2412,telangana,2018,3,2,1770075,855534175.5
2413,telangana,2018,3,3,307312,52554123.97
2414,telangana,2018,3,4,365483,300363110.8
2415,telangana,2018,4,0,15571288,44541667502
2416,telangana,2018,4,1,7121135,2165870863
2417,telangana,2018,4,2,5315161,2356841305
2418,telangana,2018,4,3,392423,64569231.24
2419,telangana,2018,4,4,521147,380139546.9
2420,telangana,2019,1,0,40488967,87361237975
2421,telangana,2019,1,1,12341901,4144368546
2422,telangana,2019,1,2,11525394,3619117615
2423,telangana,2019,1,3,463688,54547989.28
2424,telangana,2019,1,4,470752,343989909.9
2425,telangana,2019,2,0,46741594,1.41E+11
2426,telangana,2019,2,1,25682382,8442740781
2427,telangana,2019,2,2,16225017,5603477829
2428,telangana,2019,2,3,252173,43627344.86
2429,telangana,2019,2,4,709213,490894328.4
2430,telangana,2019,3,0,59981113,1.80E+11
2431,telangana,2019,3,1,44035953,14308557741
2432,telangana,2019,3,2,16437222,6793699069
2433,telangana,2019,3,3,183163,39617186.74
2434,telangana,2019,3,4,857925,445278745.4
2435,telangana,2019,4,0,82587060,2.49E+11
2436,telangana,2019,4,1,59347809,21510626607
2437,telangana,2019,4,2,20797056,9561315125
2438,telangana,2019,4,3,137291,33453857.4
2439,telangana,2019,4,4,703042,294688962.7
2440,telangana,2020,1,0,95668911,3.28E+11
2441,telangana,2020,1,1,76818285,31076431478
2442,telangana,2020,1,2,26324268,12324266105
2443,telangana,2020,1,3,88184,59500639.39
2444,telangana,2020,1,4,509877,241784101.5
2445,telangana,2020,2,0,76683293,2.79E+11
2446,telangana,2020,2,1,44181999,26712043205
2447,telangana,2020,2,2,30885875,15106945864
2448,telangana,2020,2,3,116776,134169906.7
2449,telangana,2020,2,4,187200,100126467.2
2450,telangana,2020,3,0,116668399,4.37E+11
2451,telangana,2020,3,1,86836471,49743225885
2452,telangana,2020,3,2,32352860,18378477088
2453,telangana,2020,3,3,195857,223377023.5
2454,telangana,2020,3,4,318539,156875854.6
2455,telangana,2020,4,0,160607487,5.92E+11
2456,telangana,2020,4,1,143897953,81725950703
2457,telangana,2020,4,2,38174710,22006183349
2458,telangana,2020,4,3,230134,275357720
2459,telangana,2020,4,4,733503,366346176.4
2460,telangana,2021,1,0,185230619,95927278281
2461,telangana,2021,1,1,179738195,6.76E+11
2462,telangana,2021,1,2,46371555,26447601339
2463,telangana,2021,1,3,262473,320153410.2
2464,telangana,2021,1,4,969268,387877900.5
2465,telangana,2021,2,0,230861833,8.72E+11
2466,telangana,2021,2,1,205232899,1.23E+11
2467,telangana,2021,2,2,58637866,31877277168
2468,telangana,2021,2,3,278546,300569264.1
2469,telangana,2021,2,4,856400,420723415.9
2470,telangana,2021,3,0,286735350,1.59E+11
2471,telangana,2021,3,1,271436926,9.82E+11
2472,telangana,2021,3,2,62744121,36434881136
2473,telangana,2021,3,3,235519,329138539.5
2474,telangana,2021,3,4,1734852,543116826.3
2475,telangana,2021,4,0,376584215,2.13E+11
2476,telangana,2021,4,1,331774591,1.20E+12
2477,telangana,2021,4,2,66477036,44760398983
2478,telangana,2021,4,3,298871,392141743.7
2479,telangana,2021,4,4,855060,639658842.9
2480,tripura,2018,1,0,86819,14079439.57
2481,tripura,2018,1,1,44844,112229995
2482,tripura,2018,1,2,4842,672247.5882
2483,tripura,2018,1,3,4833,6080959.883
2484,tripura,2018,1,4,6819,4916272.513
2485,tripura,2018,2,0,118171,22554398.15
2486,tripura,2018,2,1,73821,197666881.9
2487,tripura,2018,2,2,9621,10570951.15
2488,tripura,2018,2,3,6925,1264101.905
2489,tripura,2018,2,4,6021,4835385.634
2490,tripura,2018,3,0,186065,398867427.3
2491,tripura,2018,3,1,156308,33484811.21
2492,tripura,2018,3,2,21476,16092396.41
2493,tripura,2018,3,3,8106,1080000.011
2494,tripura,2018,3,4,5748,4338753.081
2495,tripura,2018,4,0,204720,38334816.66
2496,tripura,2018,4,1,179739,549068822.4
2497,tripura,2018,4,2,50888,31066467.63
2498,tripura,2018,4,3,6441,1023126.821
2499,tripura,2018,4,4,6271,5392365.974
2500,tripura,2019,1,0,296993,679165332.8
2501,tripura,2019,1,1,227997,44429378.42
2502,tripura,2019,1,2,46642,28109966.32
2503,tripura,2019,1,3,4189,461473.5886
2504,tripura,2019,1,4,5105,4728790.472
2505,tripura,2019,2,0,240776,751113516.2
2506,tripura,2019,2,1,218649,48989430.61
2507,tripura,2019,2,2,64829,35275706.83
2508,tripura,2019,2,3,1899,339184.3345
2509,tripura,2019,2,4,6405,6103644.851
2510,tripura,2019,3,0,339539,81845425.35
2511,tripura,2019,3,1,270163,884623553.9
2512,tripura,2019,3,2,68399,44802063.64
2513,tripura,2019,3,3,27970,582020.9903
2514,tripura,2019,3,4,5646,5524358.927
2515,tripura,2019,4,0,373779,88001651.29
2516,tripura,2019,4,1,359076,1071507586
2517,tripura,2019,4,2,62458,51274033.72
2518,tripura,2019,4,3,2239,377097.6671
2519,tripura,2019,4,4,4272,4239791.585
2520,tripura,2020,1,0,449584,114355218
2521,tripura,2020,1,1,366218,1400694934
2522,tripura,2020,1,2,102861,68590603.64
2523,tripura,2020,1,3,1722,1066651.522
2524,tripura,2020,1,4,4117,4071399.624
2525,tripura,2020,2,0,600206,163220166.8
2526,tripura,2020,2,1,346863,1501452756
2527,tripura,2020,2,2,97816,99795973.61
2528,tripura,2020,2,3,2904,2247782.522
2529,tripura,2020,2,4,4731,2459205.001
2530,tripura,2020,3,0,627363,185201997.3
2531,tripura,2020,3,1,477769,1959371083
2532,tripura,2020,3,2,202106,190218136.3
2533,tripura,2020,3,3,3828,3141391.576
2534,tripura,2020,3,4,6819,3886908.163
2535,tripura,2020,4,0,650386,2683789890
2536,tripura,2020,4,1,631611,192385823.4
2537,tripura,2020,4,2,357567,296872485.4
2538,tripura,2020,4,3,4084,3666639.309
2539,tripura,2020,4,4,8242,5416158.233
2540,tripura,2021,1,0,643366,2821226151
2541,tripura,2021,1,1,508718,173211140.9
2542,tripura,2021,1,2,350366,333743281.3
2543,tripura,2021,1,3,3146,2879929.223
2544,tripura,2021,1,4,5827,4281067.764
2545,tripura,2021,2,0,703728,2865655130
2546,tripura,2021,2,1,589839,189808502.9
2547,tripura,2021,2,2,440060,404915546.5
2548,tripura,2021,2,3,3656,3503925.338
2549,tripura,2021,2,4,7146,4271255.844
2550,tripura,2021,3,0,864329,3491901741
2551,tripura,2021,3,1,620991,215226019.6
2552,tripura,2021,3,2,584079,648504775.6
2553,tripura,2021,3,3,2886,3473153.088
2554,tripura,2021,3,4,8915,5028078.735
2555,tripura,2021,4,0,1060915,4368786747
2556,tripura,2021,4,1,793636,874005407.7
2557,tripura,2021,4,2,650251,241225282.1
2558,tripura,2021,4,3,3635,5073898.608
2559,tripura,2021,4,4,12256,7838128.8
2560,uttar-pradesh,2018,1,0,7003704,1201827544
2561,uttar-pradesh,2018,1,1,4123625,11786969149
2562,uttar-pradesh,2018,1,2,442436,428301434.3
2563,uttar-pradesh,2018,1,3,397328,75150444.99
2564,uttar-pradesh,2018,1,4,570712,447722351.3
2565,uttar-pradesh,2018,2,0,9232131,2044535461
2566,uttar-pradesh,2018,2,1,6484369,22197440016
2567,uttar-pradesh,2018,2,2,909545,799920463.3
2568,uttar-pradesh,2018,2,3,563213,105536911.8
2569,uttar-pradesh,2018,2,4,521685,572768843.2
2570,uttar-pradesh,2018,3,0,13828768,32944051607
2571,uttar-pradesh,2018,3,1,9140873,2485029063
2572,uttar-pradesh,2018,3,2,2397448,1012726185
2573,uttar-pradesh,2018,3,3,603303,76605144.66
2574,uttar-pradesh,2018,3,4,544964,493702369.6
2575,uttar-pradesh,2018,4,0,15804910,48836291124
2576,uttar-pradesh,2018,4,1,11976808,3040717447
2577,uttar-pradesh,2018,4,2,6953857,2480267671
2578,uttar-pradesh,2018,4,3,517619,76250539.86
2579,uttar-pradesh,2018,4,4,847573,663216794.2
2580,uttar-pradesh,2019,1,0,32062452,68506766330
2581,uttar-pradesh,2019,1,1,15400713,4231102033
2582,uttar-pradesh,2019,1,2,8558766,3105904146
2583,uttar-pradesh,2019,1,3,389733,43341558.49
2584,uttar-pradesh,2019,1,4,912840,637066065.9
2585,uttar-pradesh,2019,2,0,27105049,87581482659
2586,uttar-pradesh,2019,2,1,17551537,5627886176
2587,uttar-pradesh,2019,2,2,12733089,4894223107
2588,uttar-pradesh,2019,2,3,264091,38169259.95
2589,uttar-pradesh,2019,2,4,1229734,775758168.4
2590,uttar-pradesh,2019,3,0,26990786,95134023864
2591,uttar-pradesh,2019,3,1,20359672,8000160943
2592,uttar-pradesh,2019,3,2,19625935,7399443975
2593,uttar-pradesh,2019,3,3,258548,51363215.15
2594,uttar-pradesh,2019,3,4,1389018,683145478.1
2595,uttar-pradesh,2019,4,0,40540310,1.27E+11
2596,uttar-pradesh,2019,4,1,24299776,9082140370
2597,uttar-pradesh,2019,4,2,20582052,9412924985
2598,uttar-pradesh,2019,4,3,242936,45686806.83
2599,uttar-pradesh,2019,4,4,1239931,433285937.6
2600,uttar-pradesh,2020,1,0,39581157,1.48E+11
2601,uttar-pradesh,2020,1,1,29777603,11168417431
2602,uttar-pradesh,2020,1,2,26741638,13072371617
2603,uttar-pradesh,2020,1,3,139990,64365117.41
2604,uttar-pradesh,2020,1,4,998744,376573949.2
2605,uttar-pradesh,2020,2,0,42229417,14668026056
2606,uttar-pradesh,2020,2,1,39434202,1.50E+11
2607,uttar-pradesh,2020,2,2,18625913,13655151083
2608,uttar-pradesh,2020,2,3,150360,131930242.9
2609,uttar-pradesh,2020,2,4,412073,209384339.6
2610,uttar-pradesh,2020,3,0,54449911,2.08E+11
2611,uttar-pradesh,2020,3,1,37465163,16437365641
2612,uttar-pradesh,2020,3,2,34697942,24224433241
2613,uttar-pradesh,2020,3,3,206210,194129227.5
2614,uttar-pradesh,2020,3,4,586033,303114557.1
2615,uttar-pradesh,2020,4,0,75433782,2.94E+11
2616,uttar-pradesh,2020,4,1,61922138,44438824681
2617,uttar-pradesh,2020,4,2,39570153,17793973969
2618,uttar-pradesh,2020,4,3,246868,255803306.1
2619,uttar-pradesh,2020,4,4,994576,539071475.9
2620,uttar-pradesh,2021,1,0,85539321,3.22E+11
2621,uttar-pradesh,2021,1,1,78873969,55362244381
2622,uttar-pradesh,2021,1,2,38981894,18563189222
2623,uttar-pradesh,2021,1,3,250656,266104783.7
2624,uttar-pradesh,2021,1,4,853707,486435811.4
2625,uttar-pradesh,2021,2,0,102927942,3.89E+11
2626,uttar-pradesh,2021,2,1,84860582,70351401160
2627,uttar-pradesh,2021,2,2,53030710,22266927129
2628,uttar-pradesh,2021,2,3,270944,266853066.8
2629,uttar-pradesh,2021,2,4,858953,525487682.6
2630,uttar-pradesh,2021,3,0,127945827,4.41E+11
2631,uttar-pradesh,2021,3,1,126699830,91089049637
2632,uttar-pradesh,2021,3,2,50414232,24348150110
2633,uttar-pradesh,2021,3,3,253418,292009129
2634,uttar-pradesh,2021,3,4,1230077,624716522.1
2635,uttar-pradesh,2021,4,0,183966052,1.43E+11
2636,uttar-pradesh,2021,4,1,167503176,6.01E+11
2637,uttar-pradesh,2021,4,2,52863531,28812549098
2638,uttar-pradesh,2021,4,3,353219,386356976.5
2639,uttar-pradesh,2021,4,4,1471954,829152405.3
2640,uttarakhand,2018,1,0,730428,124377517.3
2641,uttarakhand,2018,1,1,399545,1296603346
2642,uttarakhand,2018,1,2,35382,39372913.1
2643,uttarakhand,2018,1,3,27761,5637758.556
2644,uttarakhand,2018,1,4,53569,42553823.19
2645,uttarakhand,2018,2,0,946332,193802092.8
2646,uttarakhand,2018,2,1,620490,2358941865
2647,uttarakhand,2018,2,2,60494,66946005.76
2648,uttarakhand,2018,2,3,29919,7913276.779
2649,uttarakhand,2018,2,4,46887,52152138.42
2650,uttarakhand,2018,3,0,1049725,3356030295
2651,uttarakhand,2018,3,1,1004356,239244556.8
2652,uttarakhand,2018,3,2,112342,84447374.87
2653,uttarakhand,2018,3,3,22792,4334709.91
2654,uttarakhand,2018,3,4,39917,42516103.39
2655,uttarakhand,2018,4,0,1556731,5072621132
2656,uttarakhand,2018,4,1,1252124,292877734.3
2657,uttarakhand,2018,4,2,289733,228453045.9
2658,uttarakhand,2018,4,3,29916,6035161.099
2659,uttarakhand,2018,4,4,50257,54285064.33
2660,uttarakhand,2019,1,0,3499130,6512361464
2661,uttarakhand,2019,1,1,1590269,394631055.7
2662,uttarakhand,2019,1,2,372290,226281078.8
2663,uttarakhand,2019,1,3,28784,3951610.305
2664,uttarakhand,2019,1,4,55528,46303966.01
2665,uttarakhand,2019,2,0,2383662,7752954671
2666,uttarakhand,2019,2,1,1616176,454962951.9
2667,uttarakhand,2019,2,2,721858,323876953.4
2668,uttarakhand,2019,2,3,21852,2550386.477
2669,uttarakhand,2019,2,4,69727,54187888.54
2670,uttarakhand,2019,3,0,2313544,8512622076
2671,uttarakhand,2019,3,1,2201606,683772297
2672,uttarakhand,2019,3,2,1121052,480794827.1
2673,uttarakhand,2019,3,3,12119,4570326.192
2674,uttarakhand,2019,3,4,62155,47272543.29
2675,uttarakhand,2019,4,0,3210116,11020339547
2676,uttarakhand,2019,4,1,2547173,817728111.5
2677,uttarakhand,2019,4,2,1542944,701746516.9
2678,uttarakhand,2019,4,3,11585,3555524.377
2679,uttarakhand,2019,4,4,50298,30336605.84
2680,uttarakhand,2020,1,0,3792776,13999676597
2681,uttarakhand,2020,1,1,2990764,1028598924
2682,uttarakhand,2020,1,2,2289657,1094245197
2683,uttarakhand,2020,1,3,10246,8180881.809
2684,uttarakhand,2020,1,4,48341,27378658.63
2685,uttarakhand,2020,2,0,3755695,1303523585
2686,uttarakhand,2020,2,1,3656029,13572964170
2687,uttarakhand,2020,2,2,1587042,1181497493
2688,uttarakhand,2020,2,3,15023,17612288.06
2689,uttarakhand,2020,2,4,33981,18590166.38
2690,uttarakhand,2020,3,0,4836512,18377468807
2691,uttarakhand,2020,3,1,3751993,1509373288
2692,uttarakhand,2020,3,2,3164623,2166776520
2693,uttarakhand,2020,3,3,20455,26449980.58
2694,uttarakhand,2020,3,4,45352,23442372.42
2695,uttarakhand,2020,4,0,6748183,25748737002
2696,uttarakhand,2020,4,1,6629201,4274032857
2697,uttarakhand,2020,4,2,4140391,1697819951
2698,uttarakhand,2020,4,3,27120,29791064.76
2699,uttarakhand,2020,4,4,68376,42358455.01
2700,uttarakhand,2021,1,0,8393767,5283142247
2701,uttarakhand,2021,1,1,7981710,29202365443
2702,uttarakhand,2021,1,2,4146569,1727960484
2703,uttarakhand,2021,1,3,30208,38400864
2704,uttarakhand,2021,1,4,56148,36320362.17
2705,uttarakhand,2021,2,0,9374939,32674145244
2706,uttarakhand,2021,2,1,9134389,6257528832
2707,uttarakhand,2021,2,2,5388285,1979824049
2708,uttarakhand,2021,2,3,31497,35404991.87
2709,uttarakhand,2021,2,4,71322,43914757.7
2710,uttarakhand,2021,3,0,13673085,9001414756
2711,uttarakhand,2021,3,1,11867174,39256650720
2712,uttarakhand,2021,3,2,5388011,2182554095
2713,uttarakhand,2021,3,3,27839,38013969.98
2714,uttarakhand,2021,3,4,86175,48863242.23
2715,uttarakhand,2021,4,0,19850878,13515464698
2716,uttarakhand,2021,4,1,14819203,49969580473
2717,uttarakhand,2021,4,2,5536262,2540546090
2718,uttarakhand,2021,4,3,38764,51212042.38
2719,uttarakhand,2021,4,4,116173,71304856.18
2720,west-bengal,2018,1,0,5773831,964309486
2721,west-bengal,2018,1,1,4383075,8874266826
2722,west-bengal,2018,1,2,665171,119502271.7
2723,west-bengal,2018,1,3,443378,366788699.7
2724,west-bengal,2018,1,4,444770,301111268.9
2725,west-bengal,2018,2,0,8284944,15889890047
2726,west-bengal,2018,2,1,7360522,1563841174
2727,west-bengal,2018,2,2,1121570,160809685.9
2728,west-bengal,2018,2,3,937608,715914360.8
2729,west-bengal,2018,2,4,377802,298728202.7
2730,west-bengal,2018,3,0,41882429,38439798815
2731,west-bengal,2018,3,1,7596315,1992473341
2732,west-bengal,2018,3,2,2252265,979603555.1
2733,west-bengal,2018,3,3,1619524,185187032.9
2734,west-bengal,2018,3,4,354883,246871438.6
2735,west-bengal,2018,4,0,17154995,35303180047
2736,west-bengal,2018,4,1,9425082,2467741143
2737,west-bengal,2018,4,2,8633569,2294203497
2738,west-bengal,2018,4,3,734796,93755616.52
2739,west-bengal,2018,4,4,565106,330738908.2
2740,west-bengal,2019,1,0,27374206,44170923882
2741,west-bengal,2019,1,1,11659948,3021107712
2742,west-bengal,2019,1,2,7636726,2645438308
2743,west-bengal,2019,1,3,525650,47986448.47
2744,west-bengal,2019,1,4,429858,279216273.4
2745,west-bengal,2019,2,0,20285958,48394974398
2746,west-bengal,2019,2,1,13646142,4657258459
2747,west-bengal,2019,2,2,12129638,3676123279
2748,west-bengal,2019,2,3,421037,45646046.99
2749,west-bengal,2019,2,4,540760,331688935.2
2750,west-bengal,2019,3,0,30804036,8273187167
2751,west-bengal,2019,3,1,21522913,57058405341
2752,west-bengal,2019,3,2,13011501,4832486822
2753,west-bengal,2019,3,3,558653,57054414.84
2754,west-bengal,2019,3,4,547726,319398871.5
2755,west-bengal,2019,4,0,67037576,76593333398
2756,west-bengal,2019,4,1,14511711,4859794690
2757,west-bengal,2019,4,2,14187744,6477138701
2758,west-bengal,2019,4,3,653648,77047243.73
2759,west-bengal,2019,4,4,415159,196296222.3
2760,west-bengal,2020,1,0,28457404,82770282624
2761,west-bengal,2020,1,1,19779392,8097859089
2762,west-bengal,2020,1,2,17448908,5550815440
